id,query,bucket,entity_type,candidate_id,candidate_label,candidate_description,candidate_score,candidate_source,candidate_url,wiki_match
QW3200,der nayer sher,work,entity,Q406,der nayer sher,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q406,
QW3200,der nayer sher,work,entity,Q401,der alter tsigayner,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q401,
QW3200,der nayer sher,work,entity,Q405,der nakht vekhter,,0.6451612903225806,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q405,
QW3200,der nayer sher,work,entity,Q403,der dishvasher,,0.6428571428571428,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q403,
QW3200,der nayer sher,work,entity,Q404,der khazn un der gabe,,0.5161290322580645,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q404,
QW3200,der nayer sher,work,entity,Q402,der badkhn,,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q402,
QW3200,der nayer sher,work,entity,__create__,der nayer sher,,0.0,create,,
QW3200,der nayer sher,work,entity,__create__,der nayer sher,,,,,
QW3202,di grine kuzine,work,entity,Q410,di grine kuzine,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q410,
QW3202,di grine kuzine,work,entity,Q413,di naye hagode,,0.5517241379310345,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q413,
QW3202,di grine kuzine,work,entity,Q414,di shmeterling un di blum,,0.48648648648648646,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q414,
QW3202,di grine kuzine,work,entity,Q411,di khanike likht,,0.4516129032258065,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q411,
QW3202,di grine kuzine,work,entity,Q412,di mayse mit der velt,,0.4444444444444444,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q412,
QW3202,di grine kuzine,work,entity,__create__,di grine kuzine,,0.0,create,,
QW3202,di grine kuzine,work,entity,__create__,di grine kuzine,,,,,
QW3205,"dir a ""nikl,"" mir a ""nikl""",work,entity,Q421,"dir a ""nikl,"" mir a ""nikl""",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q421,
QW3205,"dir a ""nikl,"" mir a ""nikl""",work,entity,Q161,a carol for hanukka,,0.48484848484848486,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q161,
QW3205,"dir a ""nikl,"" mir a ""nikl""",work,entity,Q879,miriam gideon,,0.4444444444444444,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q879,
QW3205,"dir a ""nikl,"" mir a ""nikl""",work,entity,Q159,a bisl libe un a bisl glik,,0.4242424242424242,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q159,
QW3205,"dir a ""nikl,"" mir a ""nikl""",work,entity,Q160,a brivele der mamen,,0.4242424242424242,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q160,
QW3205,"dir a ""nikl,"" mir a ""nikl""",work,entity,Q158,a bird over jerusalem,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q158,
QW3205,"dir a ""nikl,"" mir a ""nikl""",work,entity,Q162,a foter tzu zayn zun,,0.35294117647058826,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q162,
QW3205,"dir a ""nikl,"" mir a ""nikl""",work,entity,__create__,"dir a ""nikl,"" mir a ""nikl""",,0.0,create,,
QW3205,"dir a ""nikl,"" mir a ""nikl""",work,entity,__create__,"dir a ""nikl,"" mir a ""nikl""",,,,,
QW3207,dos yidishe lid,work,entity,Q426,dos yidishe lid,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q426,
QW3207,dos yidishe lid,work,entity,Q425,dos reyd funem novi,,0.4705882352941177,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q425,
QW3207,dos yidishe lid,work,entity,Q423,dos gold fun dayne oygn,,0.4210526315789474,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q423,
QW3207,dos yidishe lid,work,entity,Q424,dos lidl fun dem goldenem land,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q424,
QW3207,dos yidishe lid,work,entity,__create__,dos yidishe lid,,0.0,create,,
QW3207,dos yidishe lid,work,entity,__create__,dos yidishe lid,,,,,
QW3211,du bist dos likht fun mayne oygn,work,entity,Q431,du bist dos likht fun mayne oygn,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q431,
QW3211,du bist dos likht fun mayne oygn,work,entity,Q948,oygn,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q948,
QW3211,du bist dos likht fun mayne oygn,work,entity,Q423,dos gold fun dayne oygn,,0.6857142857142857,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q423,
QW3211,du bist dos likht fun mayne oygn,work,entity,Q424,dos lidl fun dem goldenem land,,0.4838709677419355,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q424,
QW3211,du bist dos likht fun mayne oygn,work,entity,Q425,dos reyd funem novi,,0.4705882352941177,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q425,
QW3211,du bist dos likht fun mayne oygn,work,entity,Q432,du shaynst vi di zun,,0.4615384615384615,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q432,
QW3211,du bist dos likht fun mayne oygn,work,entity,Q426,dos yidishe lid,,0.425531914893617,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q426,
QW3211,du bist dos likht fun mayne oygn,work,entity,Q500,fun vayte teg,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q500,
QW3211,du bist dos likht fun mayne oygn,work,entity,Q717,likhtelekh,,0.2857142857142857,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q717,
QW3211,du bist dos likht fun mayne oygn,work,entity,__create__,du bist dos likht fun mayne oygn,,0.0,create,,
QW3211,du bist dos likht fun mayne oygn,work,entity,__create__,du bist dos likht fun mayne oygn,,,,,
QW3215,du shaynst vi di zun,work,entity,Q432,du shaynst vi di zun,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q432,
QW3215,du shaynst vi di zun,work,entity,Q414,di shmeterling un di blum,,0.5714285714285715,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q414,
QW3215,du shaynst vi di zun,work,entity,Q412,di mayse mit der velt,,0.5365853658536586,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q412,
QW3215,du shaynst vi di zun,work,entity,Q431,du bist dos likht fun mayne oygn,,0.4615384615384615,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q431,
QW3215,du shaynst vi di zun,work,entity,Q411,di khanike likht,,0.4444444444444444,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q411,
QW3215,du shaynst vi di zun,work,entity,Q413,di naye hagode,,0.411764705882353,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q413,
QW3215,du shaynst vi di zun,work,entity,Q410,di grine kuzine,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q410,
QW3215,du shaynst vi di zun,work,entity,Q1270,visions and prophecies,,0.38095238095238093,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1270,
QW3215,du shaynst vi di zun,work,entity,Q1268,violin concerto no. 1,,0.3414634146341463,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1268,
QW3215,du shaynst vi di zun,work,entity,Q1269,violin concerto no. 2,,0.3414634146341463,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1269,
QW3215,du shaynst vi di zun,work,entity,Q1266,vi y'malle (processional),,0.2857142857142857,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1266,
QW3215,du shaynst vi di zun,work,entity,Q1267,viglid,,0.15384615384615385,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1267,
QW3215,du shaynst vi di zun,work,entity,__create__,du shaynst vi di zun,,,,,
QW3219,"es tsit, es brit",work,entity,Q462,"es tsit, es brit",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q462,
QW3219,"es tsit, es brit",work,entity,Q465,essa enai,,0.4761904761904762,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q465,
QW3219,"es tsit, es brit",work,entity,Q463,eshet ḥayil,,0.34782608695652173,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q463,
QW3219,"es tsit, es brit",work,entity,Q466,esther,,0.33333333333333326,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q466,
QW3219,"es tsit, es brit",work,entity,Q464,eshet ḥayil (michael isaacson),,0.25,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q464,
QW3219,"es tsit, es brit",work,entity,__create__,"es tsit, es brit",,0.0,create,,
QW3219,"es tsit, es brit",work,entity,__create__,"es tsit, es brit",,,,,
QW3222,eyn kuk af dir,work,entity,Q469,eyn kuk af dir,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q469,
QW3222,eyn kuk af dir,work,entity,Q421,"dir a ""nikl,"" mir a ""nikl""",,0.5714285714285715,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q421,
QW3222,eyn kuk af dir,work,entity,__create__,eyn kuk af dir,,0.0,create,,
QW3222,eyn kuk af dir,work,entity,__create__,eyn kuk af dir,,,,,
QW3224,fifty-fifty,work,entity,Q480,fifty-fifty,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q480,
QW3224,fifty-fifty,work,entity,__create__,fifty-fifty,,0.0,create,,
QW3224,fifty-fifty,work,entity,__create__,fifty-fifty,,,,,
QW3228,glik,work,entity,Q510,glik,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q510,
QW3228,glik,work,entity,__create__,glik,,0.0,create,,
QW3228,glik,work,entity,__create__,glik,,,,,
QW3231,got un zayn mishpet iz gerekht,work,entity,Q513,got un zayn mishpet iz gerekht,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q513,
QW3231,got un zayn mishpet iz gerekht,work,entity,Q1231,un'taneh tokef,,0.37209302325581395,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1231,
QW3231,got un zayn mishpet iz gerekht,work,entity,Q1234,un'tanne tokef,,0.37209302325581395,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1234,
QW3231,got un zayn mishpet iz gerekht,work,entity,Q1232,"un'taneh tokef, continued: b'rosh hashana...ut'shuva ut'filla",,0.35294117647058826,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1232,
QW3231,got un zayn mishpet iz gerekht,work,entity,Q1235,union hymnal selections,,0.339622641509434,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1235,
QW3231,got un zayn mishpet iz gerekht,work,entity,Q1233,"un'taneh tokef, continued: uvashofar gadol",,0.318840579710145,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1233,
QW3231,got un zayn mishpet iz gerekht,work,entity,__create__,got un zayn mishpet iz gerekht,,0.0,create,,
QW3231,got un zayn mishpet iz gerekht,work,entity,__create__,got un zayn mishpet iz gerekht,,,,,
QW3237,hamavdil,work,entity,Q525,hamavdil,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q525,
QW3237,hamavdil,work,entity,__create__,hamavdil,,0.0,create,,
QW3237,hamavdil,work,entity,__create__,hamavdil,,,,,
QW3241,hu-tsa-tsa,work,entity,Q573,hu-tsa-tsa,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q573,
QW3241,hu-tsa-tsa,work,entity,__create__,hu-tsa-tsa,,0.0,create,,
QW3241,hu-tsa-tsa,work,entity,__create__,hu-tsa-tsa,,,,,
QW3245,hudl mitn shtrudl,work,entity,Q574,hudl mitn shtrudl,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q574,
QW3245,hudl mitn shtrudl,work,entity,__create__,hudl mitn shtrudl,,0.0,create,,
QW3245,hudl mitn shtrudl,work,entity,__create__,hudl mitn shtrudl,,,,,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q603,"ikh bin a ""boarder"" bay mayn vayb",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q603,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q604,ikh bin der vaynrib,,0.64,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q604,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q605,ikh bin farlibt,,0.6363636363636364,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q605,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q767,mayn goldele,,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q767,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q160,a brivele der mamen,,0.48,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q160,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q320,bay mir bistu sheyn,,0.48,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q320,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q607,ikh hob dikh shoyn lang,,0.4444444444444444,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q607,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q770,mayn yidishe meydle,,0.44,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q770,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q161,a carol for hanukka,,0.44,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q161,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q162,a foter tzu zayn zun,,0.43137254901960786,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q162,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q768,mayn rue platz (selections from mir trogn a gezang),,0.425,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q768,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,Q158,a bird over jerusalem,,0.4230769230769231,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q158,
QW3249,"ikh bin a ""boarder"" bay mayn vayb",work,entity,__create__,"ikh bin a ""boarder"" bay mayn vayb",,,,,
QW3252,ikh bin farlibt,work,entity,Q605,ikh bin farlibt,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q605,
QW3252,ikh bin farlibt,work,entity,Q604,ikh bin der vaynrib,,0.7058823529411765,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q604,
QW3252,ikh bin farlibt,work,entity,Q603,"ikh bin a ""boarder"" bay mayn vayb",,0.6363636363636364,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q603,
QW3252,ikh bin farlibt,work,entity,Q606,"ikh hob dikh lib, amerike",,0.4615384615384615,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q606,
QW3252,ikh bin farlibt,work,entity,Q607,ikh hob dikh shoyn lang,,0.368421052631579,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q607,
QW3252,ikh bin farlibt,work,entity,__create__,ikh bin farlibt,,0.0,create,,
QW3252,ikh bin farlibt,work,entity,__create__,ikh bin farlibt,,,,,
QW3254,ikh hob dikh tsufil lib,work,entity,Q608,ikh hob dikh tsufil lib,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q608,
QW3254,ikh hob dikh tsufil lib,work,entity,Q606,"ikh hob dikh lib, amerike",,0.8205128205128205,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q606,
QW3254,ikh hob dikh tsufil lib,work,entity,Q607,ikh hob dikh shoyn lang,,0.6956521739130435,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q607,
QW3254,ikh hob dikh tsufil lib,work,entity,Q605,ikh bin farlibt,,0.5263157894736842,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q605,
QW3254,ikh hob dikh tsufil lib,work,entity,Q604,ikh bin der vaynrib,,0.42857142857142855,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q604,
QW3254,ikh hob dikh tsufil lib,work,entity,Q603,"ikh bin a ""boarder"" bay mayn vayb",,0.3703703703703704,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q603,
QW3254,ikh hob dikh tsufil lib,work,entity,__create__,ikh hob dikh tsufil lib,,0.0,create,,
QW3254,ikh hob dikh tsufil lib,work,entity,__create__,ikh hob dikh tsufil lib,,,,,
QW3256,ikh vil es hern nokh amol,work,entity,Q612,ikh vil es hern nokh amol,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q612,
QW3256,ikh vil es hern nokh amol,work,entity,Q606,"ikh hob dikh lib, amerike",,0.5306122448979592,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q606,
QW3256,ikh vil es hern nokh amol,work,entity,Q603,"ikh bin a ""boarder"" bay mayn vayb",,0.4642857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q603,
QW3256,ikh vil es hern nokh amol,work,entity,Q604,ikh bin der vaynrib,,0.45454545454545453,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q604,
QW3256,ikh vil es hern nokh amol,work,entity,Q607,ikh hob dikh shoyn lang,,0.41666666666666663,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q607,
QW3256,ikh vil es hern nokh amol,work,entity,Q464,eshet ḥayil (michael isaacson),,0.41509433962264153,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q464,
QW3256,ikh vil es hern nokh amol,work,entity,Q463,eshet ḥayil,,0.38888888888888884,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q463,
QW3256,ikh vil es hern nokh amol,work,entity,Q462,"es tsit, es brit",,0.3783783783783784,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q462,
QW3256,ikh vil es hern nokh amol,work,entity,Q605,ikh bin farlibt,,0.35,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q605,
QW3256,ikh vil es hern nokh amol,work,entity,Q466,esther,,0.32258064516129037,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q466,
QW3256,ikh vil es hern nokh amol,work,entity,Q465,essa enai,,0.23529411764705885,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q465,
QW3256,ikh vil es hern nokh amol,work,entity,__create__,ikh vil es hern nokh amol,,0.0,create,,
QW3256,ikh vil es hern nokh amol,work,entity,__create__,ikh vil es hern nokh amol,,,,,
QW3258,ikh zing,work,entity,Q613,ikh zing,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q613,
QW3258,ikh zing,work,entity,Q603,"ikh bin a ""boarder"" bay mayn vayb",,0.5454545454545454,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q603,
QW3258,ikh zing,work,entity,Q604,ikh bin der vaynrib,,0.5454545454545454,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q604,
QW3258,ikh zing,work,entity,Q605,ikh bin farlibt,,0.5454545454545454,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q605,
QW3258,ikh zing,work,entity,Q606,"ikh hob dikh lib, amerike",,0.5454545454545454,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q606,
QW3258,ikh zing,work,entity,Q607,ikh hob dikh shoyn lang,,0.5454545454545454,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q607,
QW3258,ikh zing,work,entity,__create__,ikh zing,,0.0,create,,
QW3258,ikh zing,work,entity,__create__,ikh zing,,,,,
QW3260,in a kleyn shtibele,work,entity,Q615,in a kleyn shtibele,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q615,
QW3260,in a kleyn shtibele,work,entity,Q159,a bisl libe un a bisl glik,,0.4736842105263158,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q159,
QW3260,in a kleyn shtibele,work,entity,Q160,a brivele der mamen,,0.4210526315789474,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q160,
QW3260,in a kleyn shtibele,work,entity,Q158,a bird over jerusalem,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q158,
QW3260,in a kleyn shtibele,work,entity,Q616,in memoriam,,0.33333333333333326,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q616,
QW3260,in a kleyn shtibele,work,entity,Q162,a foter tzu zayn zun,,0.3076923076923077,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q162,
QW3260,in a kleyn shtibele,work,entity,Q617,interracial followship chorus of new york,,0.2666666666666667,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q617,
QW3260,in a kleyn shtibele,work,entity,Q161,a carol for hanukka,,0.26315789473684204,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q161,
QW3260,in a kleyn shtibele,work,entity,__create__,in a kleyn shtibele,,0.0,create,,
QW3260,in a kleyn shtibele,work,entity,__create__,in a kleyn shtibele,,,,,
QW3262,lebn zol kolumbus,work,entity,Q708,lebn zol kolumbus,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q708,
QW3262,lebn zol kolumbus,work,entity,__create__,lebn zol kolumbus,,0.0,create,,
QW3262,lebn zol kolumbus,work,entity,__create__,lebn zol kolumbus,,,,,
QW3265,mayn goldele,work,entity,Q767,mayn goldele,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q767,
QW3265,mayn goldele,work,entity,Q770,mayn yidishe meydle,,0.5161290322580645,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q770,
QW3265,mayn goldele,work,entity,Q768,mayn rue platz (selections from mir trogn a gezang),,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q768,
QW3265,mayn goldele,work,entity,Q769,mayn tzavoe (selections from mir trogn a gezang),,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q769,
QW3265,mayn goldele,work,entity,Q771,mayn yingele (selections from mir trogn a gezang),,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q771,
QW3265,mayn goldele,work,entity,__create__,mayn goldele,,0.0,create,,
QW3265,mayn goldele,work,entity,__create__,mayn goldele,,,,,
QW3267,mayn yidishe meydle,work,entity,Q770,mayn yidishe meydle,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q770,
QW3267,mayn yidishe meydle,work,entity,Q767,mayn goldele,,0.5161290322580645,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q767,
QW3267,mayn yidishe meydle,work,entity,Q771,mayn yingele (selections from mir trogn a gezang),,0.3939393939393939,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q771,
QW3267,mayn yidishe meydle,work,entity,Q769,mayn tzavoe (selections from mir trogn a gezang),,0.3692307692307692,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q769,
QW3267,mayn yidishe meydle,work,entity,Q768,mayn rue platz (selections from mir trogn a gezang),,0.35294117647058826,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q768,
QW3267,mayn yidishe meydle,work,entity,__create__,mayn yidishe meydle,,0.0,create,,
QW3267,mayn yidishe meydle,work,entity,__create__,mayn yidishe meydle,,,,,
QW3269,mazl,work,entity,Q772,mazl,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q772,
QW3269,mazl,work,entity,__create__,mazl,,0.0,create,,
QW3269,mazl,work,entity,__create__,mazl,,,,,
QW3271,mit dir in eynem,work,entity,Q880,mit dir in eynem,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q880,
QW3271,mit dir in eynem,work,entity,Q421,"dir a ""nikl,"" mir a ""nikl""",,0.5333333333333333,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q421,
QW3271,mit dir in eynem,work,entity,Q615,in a kleyn shtibele,,0.5142857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q615,
QW3271,mit dir in eynem,work,entity,Q881,mit oygn farmakhte,,0.4705882352941177,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q881,
QW3271,mit dir in eynem,work,entity,Q616,in memoriam,,0.4444444444444444,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q616,
QW3271,mit dir in eynem,work,entity,Q617,interracial followship chorus of new york,,0.2456140350877193,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q617,
QW3271,mit dir in eynem,work,entity,__create__,mit dir in eynem,,0.0,create,,
QW3271,mit dir in eynem,work,entity,__create__,mit dir in eynem,,,,,
QW3273,"nu, zog mir shoyn ven",work,entity,Q918,"nu, zog mir shoyn ven",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q918,
QW3273,"nu, zog mir shoyn ven",work,entity,Q1348,"zog, zog, zog es mir",,0.8235294117647058,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1348,
QW3273,"nu, zog mir shoyn ven",work,entity,Q1347,zog es mir nokh amol,,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1347,
QW3273,"nu, zog mir shoyn ven",work,entity,Q919,"nun, gimel, hei, shin",,0.4736842105263158,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q919,
QW3273,"nu, zog mir shoyn ven",work,entity,Q920,nuptial scene,,0.36363636363636365,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q920,
QW3273,"nu, zog mir shoyn ven",work,entity,Q879,miriam gideon,,0.2424242424242425,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q879,
QW3273,"nu, zog mir shoyn ven",work,entity,__create__,"nu, zog mir shoyn ven",,0.0,create,,
QW3273,"nu, zog mir shoyn ven",work,entity,__create__,"nu, zog mir shoyn ven",,,,,
QW3275,"oy, iz dos a meydl",work,entity,Q944,"oy, iz dos a meydl",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q944,
QW3275,"oy, iz dos a meydl",work,entity,Q783,"meydl, meydl",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q783,
QW3275,"oy, iz dos a meydl",work,entity,Q425,dos reyd funem novi,,0.5555555555555556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q425,
QW3275,"oy, iz dos a meydl",work,entity,Q423,dos gold fun dayne oygn,,0.55,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q423,
QW3275,"oy, iz dos a meydl",work,entity,Q426,dos yidishe lid,,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q426,
QW3275,"oy, iz dos a meydl",work,entity,Q945,"oy, mame, bin ikh farlibt",,0.45,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q945,
QW3275,"oy, iz dos a meydl",work,entity,Q159,a bisl libe un a bisl glik,,0.4444444444444444,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q159,
QW3275,"oy, iz dos a meydl",work,entity,Q947,"oyb s'iz geven gut far mayn mame, iz gut far mir",,0.43636363636363634,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q947,
QW3275,"oy, iz dos a meydl",work,entity,Q162,a foter tzu zayn zun,,0.4324324324324324,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q162,
QW3275,"oy, iz dos a meydl",work,entity,Q158,a bird over jerusalem,,0.4210526315789474,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q158,
QW3275,"oy, iz dos a meydl",work,entity,Q424,dos lidl fun dem goldenem land,,0.3829787234042554,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q424,
QW3275,"oy, iz dos a meydl",work,entity,Q160,a brivele der mamen,,0.33333333333333326,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q160,
QW3275,"oy, iz dos a meydl",work,entity,__create__,"oy, iz dos a meydl",,,,,
QW3277,"oy, mame, bin ikh farlibt",work,entity,Q945,"oy, mame, bin ikh farlibt",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q945,
QW3277,"oy, mame, bin ikh farlibt",work,entity,Q605,ikh bin farlibt,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q605,
