id,query,bucket,entity_type,candidate_id,candidate_label,candidate_description,candidate_score,candidate_source,candidate_url,match
QW3081,songs of the night,work,entity,Q1158,the commandments,,0.411764705882353,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1158,
QW3081,songs of the night,work,entity,Q1159,the covenant,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1159,
QW3081,songs of the night,work,entity,Q924,ofer ben-amots,,0.3870967741935484,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW3081,songs of the night,work,entity,__create__,songs of the night,,0.0,create,,
QW3081,songs of the night,work,entity,__create__,songs of the night,,,,,
QW3083,three psalms,work,entity,Q1203,three psalms,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1203,
QW3083,three psalms,work,entity,Q991,psalms and supplications,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q991,
QW3083,three psalms,work,entity,Q992,psalms of abraham,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q992,
QW3083,three psalms,work,entity,Q993,psalms of israel,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q993,
QW3083,three psalms,work,entity,Q1199,three hassidic dances,,0.5882352941176471,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1199,
QW3083,three psalms,work,entity,Q1200,three hebrew songs,,0.5882352941176471,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1200,
QW3083,three psalms,work,entity,Q1201,three original sephardi songs from the liturgy,,0.5882352941176471,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1201,
QW3083,three psalms,work,entity,Q1202,three poems by abraham joshua heschel,,0.5882352941176471,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1202,
QW3083,three psalms,work,entity,__create__,three psalms,,0.0,create,,
QW3083,three psalms,work,entity,__create__,three psalms,,,,,
QW3084,three psalms,work,entity,Q1203,three psalms,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1203,
QW3084,three psalms,work,entity,Q991,psalms and supplications,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q991,
QW3084,three psalms,work,entity,Q992,psalms of abraham,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q992,
QW3084,three psalms,work,entity,Q993,psalms of israel,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q993,
QW3084,three psalms,work,entity,Q1199,three hassidic dances,,0.5882352941176471,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1199,
QW3084,three psalms,work,entity,Q1200,three hebrew songs,,0.5882352941176471,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1200,
QW3084,three psalms,work,entity,Q1201,three original sephardi songs from the liturgy,,0.5882352941176471,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1201,
QW3084,three psalms,work,entity,Q1202,three poems by abraham joshua heschel,,0.5882352941176471,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1202,
QW3084,three psalms,work,entity,__create__,three psalms,,0.0,create,,
QW3084,three psalms,work,entity,__create__,three psalms,,,,,
QW3086,a little miracle,work,entity,Q167,a little miracle,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q167,
QW3086,a little miracle,work,entity,Q160,a brivele der mamen,,0.5142857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q160,
QW3086,a little miracle,work,entity,Q159,a bisl libe un a bisl glik,,0.45714285714285713,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q159,
QW3086,a little miracle,work,entity,Q163,a garden eastward,,0.36363636363636365,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q163,
QW3086,a little miracle,work,entity,Q161,a carol for hanukka,,0.3428571428571429,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q161,
QW3086,a little miracle,work,entity,Q162,a foter tzu zayn zun,,0.33333333333333326,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q162,
QW3086,a little miracle,work,entity,__create__,a little miracle,,0.0,create,,
QW3086,a little miracle,work,entity,__create__,a little miracle,,,,,
QW3087,a little miracle,work,entity,Q167,a little miracle,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q167,
QW3087,a little miracle,work,entity,Q160,a brivele der mamen,,0.5142857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q160,
QW3087,a little miracle,work,entity,Q159,a bisl libe un a bisl glik,,0.45714285714285713,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q159,
QW3087,a little miracle,work,entity,Q163,a garden eastward,,0.36363636363636365,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q163,
QW3087,a little miracle,work,entity,Q161,a carol for hanukka,,0.3428571428571429,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q161,
QW3087,a little miracle,work,entity,Q162,a foter tzu zayn zun,,0.33333333333333326,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q162,
QW3087,a little miracle,work,entity,__create__,a little miracle,,0.0,create,,
QW3087,a little miracle,work,entity,__create__,a little miracle,,,,,
QW3093,das lied von terezin,work,entity,Q387,das lied von terezin,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q387,
QW3093,das lied von terezin,work,entity,__create__,das lied von terezin,,0.0,create,,
QW3093,das lied von terezin,work,entity,__create__,das lied von terezin,,,,,
QW3094,das lied von terezin,work,entity,Q387,das lied von terezin,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q387,
QW3094,das lied von terezin,work,entity,__create__,das lied von terezin,,0.0,create,,
QW3094,das lied von terezin,work,entity,__create__,das lied von terezin,,,,,
QW3099,death fugue,work,entity,Q399,death fugue,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q399,
QW3099,death fugue,work,entity,__create__,death fugue,,0.0,create,,
QW3099,death fugue,work,entity,__create__,death fugue,,,,,
QW3100,death fugue,work,entity,Q399,death fugue,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q399,
QW3100,death fugue,work,entity,__create__,death fugue,,0.0,create,,
QW3100,death fugue,work,entity,__create__,death fugue,,,,,
QW3105,di naye hagode,work,entity,Q413,di naye hagode,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q413,
QW3105,di naye hagode,work,entity,Q410,di grine kuzine,,0.5517241379310345,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q410,
QW3105,di naye hagode,work,entity,Q412,di mayse mit der velt,,0.5142857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q412,
QW3105,di naye hagode,work,entity,Q411,di khanike likht,,0.4666666666666666,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q411,
QW3105,di naye hagode,work,entity,Q414,di shmeterling un di blum,,0.38888888888888884,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q414,
QW3105,di naye hagode,work,entity,__create__,di naye hagode,,0.0,create,,
QW3105,di naye hagode,work,entity,__create__,di naye hagode,,,,,
QW3106,di naye hagode,work,entity,Q413,di naye hagode,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q413,
QW3106,di naye hagode,work,entity,Q410,di grine kuzine,,0.5517241379310345,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q410,
QW3106,di naye hagode,work,entity,Q412,di mayse mit der velt,,0.5142857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q412,
QW3106,di naye hagode,work,entity,Q411,di khanike likht,,0.4666666666666666,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q411,
QW3106,di naye hagode,work,entity,Q414,di shmeterling un di blum,,0.38888888888888884,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q414,
QW3106,di naye hagode,work,entity,__create__,di naye hagode,,0.0,create,,
QW3106,di naye hagode,work,entity,__create__,di naye hagode,,,,,
QW3108,elegy for anne frank,work,entity,Q443,elegy for anne frank,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q443,
QW3108,elegy for anne frank,work,entity,Q1368,Audio Storage Format,"A medium or digital encoding method used to record, store, and reproduce sound. Class for items of audio recordings distribution, format of music release.",0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1368,
QW3108,elegy for anne frank,work,entity,__create__,elegy for anne frank,,0.0,create,,
QW3108,elegy for anne frank,work,entity,__create__,elegy for anne frank,,,,,
QW3109,elegy for anne frank,work,entity,Q443,elegy for anne frank,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q443,
QW3109,elegy for anne frank,work,entity,Q1368,Audio Storage Format,"A medium or digital encoding method used to record, store, and reproduce sound. Class for items of audio recordings distribution, format of music release.",0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1368,
QW3109,elegy for anne frank,work,entity,__create__,elegy for anne frank,,0.0,create,,
QW3109,elegy for anne frank,work,entity,__create__,elegy for anne frank,,,,,
QW3112,from the forest of chimneys,work,entity,Q497,from the forest of chimneys,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q497,
QW3112,from the forest of chimneys,work,entity,Q498,from the world of my father,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q498,
QW3112,from the forest of chimneys,work,entity,Q1160,the day of rest,,0.6190476190476191,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1160,
QW3112,from the forest of chimneys,work,entity,Q496,from jewish life,,0.46511627906976744,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q496,
QW3112,from the forest of chimneys,work,entity,Q1156,the binding,,0.42857142857142855,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1156,
QW3112,from the forest of chimneys,work,entity,Q1158,the commandments,,0.4186046511627907,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1158,
QW3112,from the forest of chimneys,work,entity,Q1157,"the cathedral of chichester, in sussex, england",,0.41666666666666663,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1157,
QW3112,from the forest of chimneys,work,entity,Q1159,the covenant,,0.4102564102564103,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1159,
QW3112,from the forest of chimneys,work,entity,Q924,ofer ben-amots,,0.35,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW3112,from the forest of chimneys,work,entity,__create__,from the forest of chimneys,,0.0,create,,
QW3112,from the forest of chimneys,work,entity,__create__,from the forest of chimneys,,,,,
QW3113,from the forest of chimneys,work,entity,Q497,from the forest of chimneys,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q497,
QW3113,from the forest of chimneys,work,entity,Q498,from the world of my father,,0.6666666666666665,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q498,
QW3113,from the forest of chimneys,work,entity,Q1160,the day of rest,,0.6190476190476191,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1160,
QW3113,from the forest of chimneys,work,entity,Q496,from jewish life,,0.46511627906976744,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q496,
QW3113,from the forest of chimneys,work,entity,Q1156,the binding,,0.42857142857142855,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1156,
QW3113,from the forest of chimneys,work,entity,Q1158,the commandments,,0.4186046511627907,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1158,
QW3113,from the forest of chimneys,work,entity,Q1157,"the cathedral of chichester, in sussex, england",,0.41666666666666663,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1157,
QW3113,from the forest of chimneys,work,entity,Q1159,the covenant,,0.4102564102564103,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1159,
QW3113,from the forest of chimneys,work,entity,Q924,ofer ben-amots,,0.35,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW3113,from the forest of chimneys,work,entity,__create__,from the forest of chimneys,,0.0,create,,
QW3113,from the forest of chimneys,work,entity,__create__,from the forest of chimneys,,,,,
QW3117,i never saw another butterfly,work,entity,Q578,i never saw another butterfly,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q578,
QW3117,i never saw another butterfly,work,entity,Q579,i will betroth thee unto me,,0.4642857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q579,
QW3117,i never saw another butterfly,work,entity,Q581,i. afternoon service (minḥa): alenu; va'anaḥnu (samuel adler),,0.40963855421686746,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q581,
QW3117,i never saw another butterfly,work,entity,Q580,"i will lift up my eyes (psalm 121, herbert fromm)",,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q580,
QW3117,i never saw another butterfly,work,entity,Q582,"i. afternoon service (minḥa): ana adonai (seder avoda, reform version, abraham wolf binder)",,0.336283185840708,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q582,
QW3117,i never saw another butterfly,work,entity,__create__,i never saw another butterfly,,0.0,create,,
QW3117,i never saw another butterfly,work,entity,__create__,i never saw another butterfly,,,,,
QW3118,i never saw another butterfly,work,entity,Q578,i never saw another butterfly,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q578,
QW3118,i never saw another butterfly,work,entity,Q579,i will betroth thee unto me,,0.4642857142857143,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q579,
QW3118,i never saw another butterfly,work,entity,Q581,i. afternoon service (minḥa): alenu; va'anaḥnu (samuel adler),,0.40963855421686746,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q581,
QW3118,i never saw another butterfly,work,entity,Q580,"i will lift up my eyes (psalm 121, herbert fromm)",,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q580,
QW3118,i never saw another butterfly,work,entity,Q582,"i. afternoon service (minḥa): ana adonai (seder avoda, reform version, abraham wolf binder)",,0.336283185840708,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q582,
QW3118,i never saw another butterfly,work,entity,__create__,i never saw another butterfly,,0.0,create,,
QW3118,i never saw another butterfly,work,entity,__create__,i never saw another butterfly,,,,,
QW3121,kaddish,work,entity,Q676,kaddish,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q676,
QW3121,kaddish,work,entity,Q677,kaddish for cello and orchestra,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q677,
QW3121,kaddish,work,entity,Q678,kaddish for maurice abravanel,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q678,
QW3121,kaddish,work,entity,Q679,"kaddish shalem, 'hassidic kaddish' (jacob gottlieb)",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q679,
QW3121,kaddish,work,entity,Q680,kaddish titkabel / kaddish shalem,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q680,
QW3121,kaddish,work,entity,__create__,kaddish,,0.0,create,,
QW3121,kaddish,work,entity,__create__,kaddish,,,,,
QW3122,kaddish,work,entity,Q676,kaddish,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q676,
QW3122,kaddish,work,entity,Q677,kaddish for cello and orchestra,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q677,
QW3122,kaddish,work,entity,Q678,kaddish for maurice abravanel,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q678,
QW3122,kaddish,work,entity,Q679,"kaddish shalem, 'hassidic kaddish' (jacob gottlieb)",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q679,
QW3122,kaddish,work,entity,Q680,kaddish titkabel / kaddish shalem,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q680,
QW3122,kaddish,work,entity,__create__,kaddish,,0.0,create,,
QW3122,kaddish,work,entity,__create__,kaddish,,,,,
QW3123,out of the whirlwind,work,entity,Q941,out of the whirlwind,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q941,
QW3123,out of the whirlwind,work,entity,Q1160,the day of rest,,0.5714285714285715,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1160,
QW3123,out of the whirlwind,work,entity,Q1157,"the cathedral of chichester, in sussex, england",,0.4615384615384615,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1157,
QW3123,out of the whirlwind,work,entity,Q1156,the binding,,0.4516129032258065,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1156,
QW3123,out of the whirlwind,work,entity,Q1159,the covenant,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1159,
QW3123,out of the whirlwind,work,entity,Q1158,the commandments,,0.38888888888888884,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1158,
QW3123,out of the whirlwind,work,entity,Q924,ofer ben-amots,,0.303030303030303,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW3123,out of the whirlwind,work,entity,__create__,out of the whirlwind,,0.0,create,,
QW3123,out of the whirlwind,work,entity,__create__,out of the whirlwind,,,,,
QW3124,out of the whirlwind,work,entity,Q941,out of the whirlwind,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q941,
QW3124,out of the whirlwind,work,entity,Q1160,the day of rest,,0.5714285714285715,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1160,
QW3124,out of the whirlwind,work,entity,Q1157,"the cathedral of chichester, in sussex, england",,0.4615384615384615,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1157,
QW3124,out of the whirlwind,work,entity,Q1156,the binding,,0.4516129032258065,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1156,
QW3124,out of the whirlwind,work,entity,Q1159,the covenant,,0.4,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1159,
QW3124,out of the whirlwind,work,entity,Q1158,the commandments,,0.38888888888888884,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1158,
QW3124,out of the whirlwind,work,entity,Q924,ofer ben-amots,,0.303030303030303,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q924,
QW3124,out of the whirlwind,work,entity,__create__,out of the whirlwind,,0.0,create,,
QW3124,out of the whirlwind,work,entity,__create__,out of the whirlwind,,,,,
QW3127,"piano trio no. 2 ""silent voices""",work,entity,Q966,"piano trio no. 2 ""silent voices""",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q966,
QW3127,"piano trio no. 2 ""silent voices""",work,entity,Q1101,silent prayer,,0.631578947368421,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1101,
QW3127,"piano trio no. 2 ""silent voices""",work,entity,Q1218,"trio for clarinet, violin & piano",,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1218,
QW3127,"piano trio no. 2 ""silent voices""",work,entity,Q964,piano concerto no. 2 in c major,,0.5901639344262295,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q964,
QW3127,"piano trio no. 2 ""silent voices""",work,entity,Q965,piano preludes,,0.5263157894736842,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q965,
QW3127,"piano trio no. 2 ""silent voices""",work,entity,Q1275,voices from the shadow,,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1275,
QW3127,"piano trio no. 2 ""silent voices""",work,entity,Q1274,voices from terezin,,0.4897959183673469,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1274,
QW3127,"piano trio no. 2 ""silent voices""",work,entity,__create__,"piano trio no. 2 ""silent voices""",,0.0,create,,
QW3127,"piano trio no. 2 ""silent voices""",work,entity,__create__,"piano trio no. 2 ""silent voices""",,,,,
QW3128,"piano trio no. 2 ""silent voices""",work,entity,Q966,"piano trio no. 2 ""silent voices""",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q966,
QW3128,"piano trio no. 2 ""silent voices""",work,entity,Q1101,silent prayer,,0.631578947368421,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1101,
QW3128,"piano trio no. 2 ""silent voices""",work,entity,Q1218,"trio for clarinet, violin & piano",,0.6,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1218,
QW3128,"piano trio no. 2 ""silent voices""",work,entity,Q964,piano concerto no. 2 in c major,,0.5901639344262295,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q964,
QW3128,"piano trio no. 2 ""silent voices""",work,entity,Q965,piano preludes,,0.5263157894736842,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q965,
QW3128,"piano trio no. 2 ""silent voices""",work,entity,Q1275,voices from the shadow,,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1275,
QW3128,"piano trio no. 2 ""silent voices""",work,entity,Q1274,voices from terezin,,0.4897959183673469,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1274,
QW3128,"piano trio no. 2 ""silent voices""",work,entity,__create__,"piano trio no. 2 ""silent voices""",,0.0,create,,
QW3128,"piano trio no. 2 ""silent voices""",work,entity,__create__,"piano trio no. 2 ""silent voices""",,,,,
QW3131,requiem ebraico,work,entity,Q1006,requiem ebraico,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1006,
QW3131,requiem ebraico,work,entity,__create__,requiem ebraico,,0.0,create,,
QW3131,requiem ebraico,work,entity,__create__,requiem ebraico,,,,,
QW3132,requiem ebraico,work,entity,Q1006,requiem ebraico,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1006,
QW3132,requiem ebraico,work,entity,__create__,requiem ebraico,,0.0,create,,
QW3132,requiem ebraico,work,entity,__create__,requiem ebraico,,,,,
QW3135,sh'ma (shema),work,entity,Q1046,sh'ma (shema),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1046,
QW3135,sh'ma (shema),work,entity,Q1079,shma yisro'el,,0.6363636363636364,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1079,
QW3135,sh'ma (shema),work,entity,__create__,sh'ma (shema),,0.0,create,,
QW3135,sh'ma (shema),work,entity,__create__,sh'ma (shema),,,,,
QW3136,sh'ma (shema),work,entity,Q1046,sh'ma (shema),,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1046,
QW3136,sh'ma (shema),work,entity,Q1079,shma yisro'el,,0.6363636363636364,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1079,
QW3136,sh'ma (shema),work,entity,__create__,sh'ma (shema),,0.0,create,,
QW3136,sh'ma (shema),work,entity,__create__,sh'ma (shema),,,,,
QW3138,string quartet no. 3,work,entity,Q1126,string quartet no. 3,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1126,
QW3138,string quartet no. 3,work,entity,Q1127,string quartet op. 55,,0.878048780487805,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1127,
QW3138,string quartet no. 3,work,entity,Q1125,string quartet in c minor,,0.8235294117647058,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1125,
QW3138,string quartet no. 3,work,entity,Q1128,string trio,,0.7058823529411765,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1128,
QW3138,string quartet no. 3,work,entity,Q1129,stringwood ensembleensemble,,0.3829787234042554,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1129,
QW3138,string quartet no. 3,work,entity,__create__,string quartet no. 3,,0.0,create,,
QW3138,string quartet no. 3,work,entity,__create__,string quartet no. 3,,,,,
QW3139,string quartet no. 3,work,entity,Q1126,string quartet no. 3,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1126,
QW3139,string quartet no. 3,work,entity,Q1127,string quartet op. 55,,0.878048780487805,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1127,
QW3139,string quartet no. 3,work,entity,Q1125,string quartet in c minor,,0.8235294117647058,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1125,
QW3139,string quartet no. 3,work,entity,Q1128,string trio,,0.7058823529411765,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1128,
QW3139,string quartet no. 3,work,entity,Q1129,stringwood ensembleensemble,,0.3829787234042554,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1129,
QW3139,string quartet no. 3,work,entity,__create__,string quartet no. 3,,0.0,create,,
QW3139,string quartet no. 3,work,entity,__create__,string quartet no. 3,,,,,
QW3141,"symphony no. 4 ""memorial candles""",work,entity,Q1137,"symphony no. 4 ""memorial candles""",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1137,
QW3141,"symphony no. 4 ""memorial candles""",work,entity,Q1135,symphony no. 1,,0.923076923076923,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1135,
QW3141,"symphony no. 4 ""memorial candles""",work,entity,Q1136,symphony no. 3,,0.923076923076923,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1136,
QW3141,"symphony no. 4 ""memorial candles""",work,entity,Q1138,symphony no. 5,,0.923076923076923,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1138,
QW3141,"symphony no. 4 ""memorial candles""",work,entity,Q1134,symphony midrash esther,,0.5555555555555556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1134,
QW3141,"symphony no. 4 ""memorial candles""",work,entity,Q780,memorial service for the departed,,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q780,
QW3141,"symphony no. 4 ""memorial candles""",work,entity,__create__,"symphony no. 4 ""memorial candles""",,0.0,create,,
QW3141,"symphony no. 4 ""memorial candles""",work,entity,__create__,"symphony no. 4 ""memorial candles""",,,,,
QW3142,"symphony no. 4 ""memorial candles""",work,entity,Q1137,"symphony no. 4 ""memorial candles""",,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1137,
QW3142,"symphony no. 4 ""memorial candles""",work,entity,Q1135,symphony no. 1,,0.923076923076923,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1135,
QW3142,"symphony no. 4 ""memorial candles""",work,entity,Q1136,symphony no. 3,,0.923076923076923,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1136,
QW3142,"symphony no. 4 ""memorial candles""",work,entity,Q1138,symphony no. 5,,0.923076923076923,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1138,
QW3142,"symphony no. 4 ""memorial candles""",work,entity,Q1134,symphony midrash esther,,0.5555555555555556,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1134,
QW3142,"symphony no. 4 ""memorial candles""",work,entity,Q780,memorial service for the departed,,0.5,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q780,
QW3142,"symphony no. 4 ""memorial candles""",work,entity,__create__,"symphony no. 4 ""memorial candles""",,0.0,create,,
QW3142,"symphony no. 4 ""memorial candles""",work,entity,__create__,"symphony no. 4 ""memorial candles""",,,,,
QW3144,the heavenly feast,work,entity,Q1169,the heavenly feast,,1.0,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1169,
QW3144,the heavenly feast,work,entity,Q477,feast of weeks,,0.5263157894736842,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q477,
QW3144,the heavenly feast,work,entity,Q1160,the day of rest,,0.48484848484848486,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1160,
QW3144,the heavenly feast,work,entity,Q1159,the covenant,,0.4666666666666666,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1159,
QW3144,the heavenly feast,work,entity,Q1156,the binding,,0.42857142857142855,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1156,
QW3144,the heavenly feast,work,entity,Q1158,the commandments,,0.411764705882353,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1158,
QW3144,the heavenly feast,work,entity,Q1157,"the cathedral of chichester, in sussex, england",,0.38095238095238093,wikibase,https://husky.oarc.ucla.edu/wiki/Item:Q1157,
QW3144,the heavenly feast,work,entity,__create__,the heavenly feast,,0.0,create,,
QW3144,the heavenly feast,work,entity,__create__,the heavenly feast,,,,,
